recipient_id,name,all_names,ein,city,state,zip,irc_section,first_fy,last_fy,years,n_rows,total_cash,metrics_company,metrics_programs,metrics_industry,metrics_match_score,metrics_commit_total,metrics_jobs_retained_max,metrics_jobs_created_sum,metrics_months
EIN:271287018,SPEEDWAY LLC,SPEEDWAY LLC | Speedway LLC,271287018,ENON,OH,45323,,2018,2021,2018 2020 2021,3,1700000,Speedway LLC,Economic Development Grant; Workforce Grant,Energy and Chemicals,1.00,2300000,1175,600,2018-Dec 2024-Sep
EIN:208423895,QUANTUM HEALTH INC,QUANTUM HEALTH INC,208423895,COLUMBUS,OH,43235,,2020,2022,2020 2021 2022,3,1700000,"Quantum Health, Inc.",Economic Development Grant; Workforce Grant,Healthcare,1.00,1700000,1099,950,2020-Dec 2020-Mar
EIN:362924281,KOCH FOODS OF CINCINNATI,KOCH FOODS OF CINCINNATI | KOCH FOODS OF CINCINNATI LLC,362924281,PARK RIDGE,IL,60068,,2022,2024,2022 2023 2024,3,1669900,Koch Foods of Cincinnati LLC,Economic Development Grant,Food and Agribusiness,1.00,1500000,1281,400,2022-Jan
EIN:382628294,MAGNA SEATING OF AMERICA INC,MAGNA SEATING OF AMERICA INC,382628294,NOVI,MI,48377,,2021,2023,2021 2023,2,1668941,"Magna Seating of America, Inc.",Economic Development Grant; Workforce Grant,Automotive,1.00,2850000,390,824,2019-Oct 2022-Dec
EIN:310536715,UNIVERSITY OF DAYTON RESEARCH,UNIVERSITY OF DAYTON RESEARCH | UNIVERSITY OF DAYTON RESEARCH INSTITUTE | University of Dayton Research Institute,310536715,DAYTON,OH,45469,501(C)(3),2017,2021,2017 2018 2019 2020 2021,5,1660735,,,,,,,,
EIN:352487058,SUPPLY LINE INTERNATIONAL MEDICAL LLC,SUPPLY LINE INTERNATIONAL MEDICAL LLC,352487058,NOVI,MI,48375,,2020,2020,2020,1,1612500,,,,,,,,
EIN:881571632,SFG GEIS SHALERSVILLE LLC,SFG GEIS SHALERSVILLE LLC,881571632,STREETSBORO,OH,44241,,2023,2023,2023,1,1600000,,,,,,,,
EIN:135381590,BDO USA LLP,BDO USA LLP,135381590,COLUMBUS,OH,43215,,2018,2020,2018 2020,2,1594318,"BDO USA, LLP",Economic Development Grant; Workforce Grant,Financial Services,1.00,1750000,0,800,2017-Feb
EIN:133357362,KOHLS INC,KOHL'S INC | KOHLS INC,133357362,MENOMONEE FALLS,WI,53051,,2022,2024,2022 2023 2024,3,1580970,,,,,,,,
EIN:310332880,KAO USA INC,KAO USA INC,310332880,CINCINNATI,OH,45214,,2022,2023,2022 2023,2,1517314,Kao USA Inc.,Revitalization Grant,Energy and Chemicals,1.00,1950000,521,45,2020-May
EIN:341604927,JACKSON COUNTY ECONOMIC DEVELOPMENT PARTNERSHIP,JACKSON COUNTY ECONOMIC DEVELOPMENT PARTNERSHIP,341604927,JACKSON,OH,45640,501(C)(3),2019,2021,2019 2020 2021,3,1510000,Jackson County Economic Development Partnership*,Revitalization Grant,Other,1.00,1699371,0,0,2019-Mar
EIN:311815356,Intelligrated Systems LLC,Intelligrated Systems LLC,311815356,Mason,OH,45040,,2016,2016,2016,1,1500000,"Intelligrated Systems, LLC",Economic Development Grant,Advanced Manufacturing,1.00,1500000,510,238,2015-Sep
EIN:270552823,Milacron Plastics Technologies Group LLC,Milacron Plastics Technologies Group LLC,270552823,Batavia,OH,45103,,2016,2016,2016,1,1500000,,,,,,,,
EIN:841651449,LuK USA LLC,LuK USA LLC,841651449,Wooster,OH,44691,,2017,2017,2017,1,1500000,Luk USA LLC,Economic Development Grant,Automotive,1.00,1500000,1767,250,2016-Dec
EIN:200721176,LAND-AIR LLC,LAND-AIR LLC,200721176,NAPOLEON,OH,43545,,2020,2024,2020 2022 2024,3,1500000,"Land-Air, LLC",Revitalization Grant; Revitalization Loan; Spec Development (OSIP),Logistics and Distribution,1.00,3500000,0,0,2017-Dec 2018-Jan 2021-Jan
EIN:390989248,MENARDS,MENARD INC | MENARDS,390989248,EAU CLAIRE,WI,54703,,2020,2024,2020 2021 2024,3,1500000,,,,,,,,
EIN:341205930,NOTTINGHAM-SPIRK DESIGN ASSOCIATES INC,NOTTINGHAM-SPIRK DESIGN ASSOCIATES INC,341205930,CLEVELAND,OH,44106,,2021,2022,2021 2022,2,1500000,"Nottingham-Spirk Design Associates, Inc.",Research & Development Grant,Other,1.00,1500000,53,11,2020-Dec
EIN:851015806,SP OFFICE,SP OFFICE | SP OFFICE LLC,851015806,COLUMBUS,OH,43204,,2021,2023,2021 2023,2,1500000,,,,,,,,
EIN:133139732,TRACTOR SUPPLY COMPANY,TRACTOR SUPPLY COMPANY,133139732,BRENTWOOD,TN,37027,,2021,2021,2021,1,1500000,Tractor Supply Company,Economic Development Grant,Logistics and Distribution,1.00,1500000,0,375,2021-Jan
EIN:834384943,COMET PROCESSING,COMET PROCESSING,834384943,ST LOUIS,MO,63144,,2023,2023,2023,1,1500000,"Comet Processing, Inc",Economic Development Grant,Food and Agribusiness,1.00,1500000,0,204,2022-Apr
EIN:873423661,SD HANGER PARTNERS LLC,SD HANGER PARTNERS LLC,873423661,AKRON,OH,44308,,2023,2023,2023,1,1500000,,,,,,,,
EIN:871277852,TOLEDO INNOVATION CENTER LANDLORD LLC,TOLEDO INNOVATION CENTER LANDLORD LLC,871277852,TOLEDO,OH,43604,,2023,2023,2023,1,1500000,,,,,,,,
EIN:593015985,BELLISIO FOODS INC,BELLISIO FOODS INC | Bellisio Foods Inc,593015985,PALATINE,IL,60055,,2015,2024,2015 2019 2023 2024,4,1490504,"Bellisio Foods, Inc.",Economic Development Grant,Food and Agribusiness,1.00,1200000,1663,177,2018-Sep 2022-Dec
EIN:471235128,RXQ COMPOUNDING LLC,RXQ COMPOUNDING LLC,471235128,ATHENS,OH,45701,,2019,2023,2019 2020 2021 2023,4,1450000,"RXQ Compounding, LLC",Workforce Grant,Biohealth,1.00,100000,17,75,2017-Nov
EIN:275245539,GLOBAL CLEVELAND, | GLOBAL CLEVELAND | Global Cleveland,275245539,CLEVELAND,OH,44114,501(C)(3),2014,2024,2014 2018 2020 2021 2024,5,1400000,,,,,,,,
EIN:341879859,LEL OPERATING COMPANY,LEL OPERATING COMPANY,341879859,CANTON,OH,44706,,2020,2020,2020,1,1400000,LEL Operating Company,Economic Development Grant,Food Processing,1.00,100000,298,15,2016-Jul
EIN:911986543,VADATA INC,VADATA INC,911986543,SEATTLE,WA,98109,,2020,2020,2020,1,1400000,"Vadata, Inc.",Economic Development Grant; Workforce Grant,Information Technology,1.00,1400000,0,240,2015-Sep
EIN:454660612,UPSTART NETWORK INC,UPSTART NETWORK INC,454660612,COLUMBUS,OH,43215,,2021,2022,2021 2022,2,1400000,"Upstart Network, Inc.",Economic Development Grant; Workforce Grant,Financial Services,1.00,1400000,257,507,2020-May 2021-Oct
EIN:832877212,ONMAIN INC,ONMAIN INC,832877212,DAYTON,OH,45469,,2020,2021,2020 2021,2,1389780,,,,,,,,
EIN:844324560,GRAVITY 2 - OFFICE LLC,GRAVITY 2 - OFFICE LLC,844324560,COLUMBUS,OH,43215,,2022,2022,2022,1,1350000,"Gravity 2 - Office, LLC",Spec Development (OSIP),N/a,1.00,1500000,0,0,2021-Mar
EIN:262908300,MIDDLE WEST SPIRITS LLC,MIDDLE WEST SPIRITS LLC | Middle West Spirits LLC,262908300,COLUMBUS,OH,43209,,2016,2024,2016 2022 2024,3,1300000,"Middle West Spirits, LLC",Economic Development Grant; Revitalization Grant,Food and,1.00,450000,166,112,2015-Sep 2021-Jul 2023-Jun
EIN:910351110,PACCAR INC,PACCAR INC,910351110,BELLEVUE,WA,98004,,2021,2024,2021 2024,2,1300000,PACCAR Inc.,Economic Development Grant,Automotive,1.00,1300000,2344,100,2019-May 2021-Oct
EIN:852762571,ROUTE 43 NORTH,ROUTE 43 NORTH | ROUTE 43 NORTH LLC,852762571,STREETSBORO,OH,44241,,2021,2024,2021 2024,2,1300000,"Route 43 North, LLC",Spec Development (OSIP),N/a,1.00,1300000,0,0,2020-Nov
EIN:364894629,UNION METAL INDUSTRIES CORPORATION,UNION METAL INDUSTRIES CORPORATION,364894629,CANTON,OH,44705,,2020,2021,2020 2021,2,1250000,Union Metal Industries Corporation,Economic Development Grant; Revitalization Grant; Workforce Grant,Advanced Manufacturing,1.00,1900000,0,750,2019-Aug 2020-Feb
EIN:341006008,LEWCO INC,LEWCO INC,341006008,SANDUSKY,OH,44870,,2021,2021,2021,1,1250000,"Lewco, Inc.",Economic Development Grant; Revitalization Grant,Advanced Manufacturing,1.00,2050000,467,534,2021-Jan 2026-Apr
EIN:341102630,GREEN CIRCLE GROWERS INC,GREEN CIRCLE GROWERS INC,341102630,OBERLIN,OH,44074,,2023,2023,2023,1,1250000,"Green Circle Growers, Inc.",Economic Development Grant,Food & Agribusiness,1.00,1250000,692,250,2021-Oct
EIN:471636712,MONROE COUNTY PORT AUTHORITY,MONROE COUNTY PORT AUTHORITY | Monroe County Port Authority,471636712,WOODSFIELD,OH,43793,,2017,2024,2017 2023 2024,3,1246469,Monroe County Port Authority,Spec Development (OSIP),TBD,1.00,1000000,,,2022-Aug
EIN:831502676,TREW LLC,TREW LLC,831502676,FAIRFIELD,OH,45014,,2024,2024,2024,1,1237397,"Trew, LLC",Economic Development Grant; Research & Development Grant,Advanced Manufacturing,1.00,5000000,220,265,2023-Jan 2024-May
EIN:814145031,V WERT 1 LLC,V WERT 1 LLC,814145031,VAN WERT,OH,45891,,2019,2019,2019,1,1224966,,,,,,,,
EIN:381490038,WHIRLPOOL CORPORATION,WHIRLPOOL CORPORATION,381490038,FINDLAY,OH,45840,,2015,2020,2015 2020,2,1200000,Whirlpool Corporation,Economic Development Grant; Revitalization Grant; Workforce Grant,Advanced Manufacturing,1.00,2270000,2175,290,2016-Jun 2020-Mar 2023-Feb 2026-Aug
EIN:814750045,The Gravity Project LLC,The Gravity Project LLC,814750045,Columbus,OH,43215,,2018,2018,2018,1,1200000,"The Gravity Project, LLC *",Revitalization Grant; Revitalization Loan,Other,1.00,4000000,0,0,2017-Feb 2017-Mar
EIN:341827019,OHIO LOGISTICS LTD,OHIO LOGISTICS LTD | Ohio Logistics Ltd,341827019,FINDLAY,OH,45839,,2018,2024,2018 2024,2,1110000,"Ohio Logistics, Ltd.",Economic Development Grant; Spec Development (OSIP),TBD,1.00,2110000,0,15,2017-Jun 2022-May 2025-Jun
EIN:911347935,UNIVAR SOLUTIONS USA INC,UNIVAR SOLUTIONS USA INC,911347935,DOWNERS GROVE,IL,60515,,2020,2024,2020 2024,2,1100001,Univar Solutions USA Inc.,Workforce Grant,Energy and Chemicals,1.00,1100000,313,225,2019-Oct
EIN:510389504,Campbell Soup Supply Company LLC,Campbell Soup Supply Company LLC,510389504,Camden,NJ,08103,,2017,2018,2017 2018,2,1100000,"Campbell Soup Supply Company, LLC",Workforce Grant,Food Processing,1.00,100000,1382,25,2015-Dec
EIN:451257111,MADTREE BREWING LLC,MADTREE BREWING LLC | MadTree House LLC,451257111,CINCINNATI,OH,45213,,2017,2021,2017 2021,2,1100000,"MadTree Brewing, LLC",Revitalization Grant; Revitalization Loan,Food Processing,1.00,2000000,31,46,2016-Apr 2016-Mar
EIN:341059601,MAR-BAL INC,MAR-BAL INC | Mar-Bal Inc,341059601,PAINESVILLE,OH,44407,,2017,2021,2017 2021,2,1100000,"Mar-Bal, Inc.",Revitalization Grant; Revitalization Loan,Advanced Manufacturing,1.00,2000000,116,214,2017-Aug
EIN:340142230,THE CHILCOTE COMPANY,THE CHILCOTE COMPANY,340142230,CLEVELAND,OH,44114,,2020,2021,2020 2021,2,1100000,The Chilcote Company,Economic Development Grant,Advanced Manufacturing,1.00,500000,120,36,2019-Jul
EIN:272696689,ISSQUARED INC,ISSQUARED INC,272696689,WESTLAKE VILLAGE,CA,91361,,2022,2022,2022,1,1100000,"ISSQUARED, Inc.",Economic Development Grant; Workforce Grant,IT,1.00,1300000,0,218,2021-Nov
EIN:621260875,M&M INDUSTRIES OF OHIO,M & M INDUSTRIES OF OHIO INC (M & M INDUSTRIES INC) | M&M INDUSTRIES OF OHIO,621260875,CHATTANOOGA,TN,37419,,2022,2024,2022 2023 2024,3,1089346,"M & M Industries of Ohio, Inc. (M & M Industries,",Economic Development Grant; Revitalization Grant,Advanced,1.00,1000000,0,208,2021-Apr
EIN:814058205,HUMBLE ROBINSON GROUP LLC,HUMBLE ROBINSON GROUP LLC,814058205,FINDLAY,OH,45840,,2019,2020,2019 2020,2,1075970,Humble Robinson Group LLC *,Revitalization Grant; Revitalization Loan,Other,1.00,3031000,0,0,2017-Nov 2017-Oct
EIN:271251275,KIRCHHOFF AUTOMOTIVE WAVERLY INC,KIRCHHOFF AUTOMOTIVE WAVERLY INC,271251275,WAVERLY,OH,45690,,2021,2022,2021 2022,2,1060911,KIRCHHOFF Automotive Waverly Inc.,Economic Development Grant; Workforce Grant,Automotive,1.00,1100000,230,0,2019-Oct
EIN:810889811,Midtown 59th Street Partners LLC,Midtown 59th Street Partners LLC,810889811,Cleveland,OH,44114,,2018,2018,2018,1,1056318,"Midtown 59th Street Partners, LLC *",Revitalization Grant; Revitalization Loan,Other,1.00,4421240,0,0,2017-Aug 2017-Sep
EIN:800278036,2509 HAYES LLC,2509 HAYES LLC,800278036,LOMBARD,IL,60148,,2023,2023,2023,1,1040000,2509 Hayes LLC,Spec Development (OSIP),Other,1.00,1300000,0,0,2021-May
EIN:853769189,CDC INVESTMENT PARTNERSHIP LLC,CDC INVESTMENT PARTNERSHIP LLC,853769189,LIMA,OH,45801,,2024,2024,2024,1,1012000,,,,,,,,
EIN:272408671,NUVASIVE MANUFACTURING LLC,NUVASIVE MANUFACTURING LLC | NuVasive Manufacturing LLC,272408671,SAN DIEGO,CA,92121,,2018,2024,2018 2020 2022 2023 2024,5,1011227,"NuVasive Manufacturing, LLC",Revitalization Grant; Workforce Grant,Biohealth,1.00,750000,97,390,2016-Oct
EIN:202552348,SURGERE INC,SURGERE INC,202552348,NORTH CANTON,OH,44720,,2020,2020,2020,1,1010000,"Surgere, Inc.",Economic Development Grant; Workforce Grant,IT,1.00,1010000,52,186,2020-Feb
EIN:208764829,MORGAN STANLEY & CO LLC,MORGAN STANLEY & CO LLC,208764829,NEW YORK,NY,10036,,2019,2021,2019 2020 2021,3,1006031,Morgan Stanley & Co. LLC,Workforce Grant,Financial Services,1.00,1500000,426,375,2017-May
EIN:310411981,The Procter & Gamble Distributing LLC,The Procter & Gamble Distributing LLC,310411981,Cincinnati,OH,45202,,2015,2015,2015,1,1000000,,,,,,,,
EIN:271453375,Assurex Health Inc,Assurex Health Inc,271453375,Mason,OH,45040,,2016,2016,2016,1,1000000,"Assurex Health, Inc.",Economic Development Grant; Growth Fund Loan,Biohealth,1.00,5000000,124,300,2016-Mar
EIN:340359955,THE LINCOLN ELECTRIC COMPANY,THE LINCOLN ELECTRIC COMPANY | The Lincoln Electric Company,340359955,CLEVELAND,OH,44117,,2017,2023,2017 2023,2,1000000,The Lincoln Electric Company,Economic Development Grant,Advanced Manufacturing,1.00,1000000,2475,60,2015-Dec 2021-Nov
EIN:311145612,ATHENS MOLD AND MACHINE INC,ATHENS MOLD AND MACHINE INC | Athens Mold and Machine Inc,311145612,ATHENS,OH,45701,,2017,2021,2017 2021,2,1000000,"Athens Mold and Machine, Inc.",Revitalization Grant,Advanced Manufacturing,1.00,400000,,60,2016-Apr
EIN:812463049,711 LLC,711 LLC,812463049,Columbus,OH,43215,,2018,2018,2018,1,1000000,"711, LLC *",Revitalization Grant; Revitalization Loan,Other,1.00,2000000,0,0,2017-Jan
EIN:384013255,AIR SOUTH COMMERCE CENTER PHASE II LLC,AIR SOUTH COMMERCE CENTER PHASE II LLC | Air South Commerce Center Phase II LLC,384013255,WHITEHALL,OH,43213,,2018,2019,2018 2019,2,1000000,Air South Commerce Center Phase II LLC *,Revitalization Grant; Revitalization Loan,Other,1.00,2000000,0,0,2017-Aug 2017-Sep
EIN:814251752,Nordson Xaloy Incoporated,Nordson Xaloy Incoporated,814251752,Austintown,OH,44515,,2018,2018,2018,1,1000000,Nordson Xaloy Incorporated,Economic Development Grant,Advanced Manufacturing,0.67,1000000,106,143,2017-Nov
EIN:813568315,476 BRIDGE STREET LLC,476 BRIDGE STREET LLC,813568315,WHITE PLAINS,NY,10603,,2019,2020,2019 2020,2,1000000,,,,,,,,
EIN:314183710,FRANKLIN INTERNATIONAL INC,FRANKLIN INTERNATIONAL INC,314183710,COLUMBUS,OH,43207,,2019,2019,2019,1,1000000,"Franklin International, Inc.",Research & Development Grant,Shale Energy and Petrochemicals,1.00,1000000,372,8,2018-May
EIN:310783143,STEWART-MACDONALD MANUFACTURING COMPANY,STEWART-MACDONALD MANUFACTURING COMPANY,310783143,ATHENS,OH,45701,,2019,2021,2019 2021,2,1000000,,,,,,,,
EIN:310966785,THE HUNTINGTON NATIONAL BANK,THE HUNTINGTON NATIONAL BANK,310966785,COLUMBUS,OH,43287,,2019,2022,2019 2022,2,1000000,The Huntington National Bank,Revitalization Grant; Workforce Grant,Financial Services,1.00,1725000,4677,579,2017-Apr 2017-Jun
EIN:316001691,VILLAGE OF EVENDALE,VILLAGE OF EVENDALE,316001691,EVENDALE,OH,45241,,2019,2022,2019 2020 2022,3,1000000,Village of Evendale,Revitalization Grant; Spec Development (OSIP),Other,1.00,1500000,0,0,2017-May 2021-May
EIN:475174203,BIG HEART PET BRANDS,BIG HEART PET BRANDS,475174203,ORRVILLE,OH,44667,,2020,2021,2020 2021,2,1000000,"Big Heart Pet, Inc.",Economic Development Grant; Workforce Grant,Food Processing,0.75,1000000,,800,2015-Dec
EIN:822298836,DUPONT SPECIALTY PRODUCTS USA LLC,DUPONT SPECIALTY PRODUCTS USA LLC,822298836,CIRCLEVILLE,OH,43113,,2020,2020,2020,1,1000000,"DuPont Specialty Products USA, LLC",Economic Development Grant,Energy and Chemicals,1.00,1000000,500,46,2019-Jun
EIN:464113583,EXACT CARE PHARMACY LLC,EXACT CARE PHARMACY LLC,464113583,VALLEY VIEW,OH,44125,,2020,2020,2020,1,1000000,"Exact Care Pharmacy, LLC",Economic Development Grant; Workforce Grant,Biohealth,1.00,1000000,185,1380,2016-Sep
EIN:311176515,WEASTEC INC,WEASTEC INC,311176515,DUBLIN,OH,43016,,2020,2020,2020,1,1000000,"Weastec, Incorporated",Research & Development Grant,Automotive,1.00,1500000,184,20,2018-Jun
EIN:473049829,ROOT HOLDINGS INC (ROOT INC),ROOT HOLDINGS INC (ROOT INC),473049829,COLUMBUS,OH,43215,,2021,2021,2021,1,1000000,"Root Holdings, Inc. (Root, Inc.)",Workforce Grant,Financial Services,1.00,1000000,551,400,2019-Oct
EIN:813064148,BOLD PENGUIN INC,BOLD PENGUIN INC,813064148,COLUMBUS,OH,43215,,2022,2022,2022,1,1000000,"Bold Penguin, Inc.",Economic Development Grant,Financial Services,1.00,1000000,78,162,2021-Aug
EIN:560751341,CASE FARMS PROCESSING INC,CASE FARMS PROCESSING INC,560751341,WINESBURG,OH,44690,,2022,2022,2022,1,1000000,"Case Farms Processing, Inc",Economic Development Grant,Food and Agribusiness,1.00,1000000,346,144,2020-Mar
EIN:853515557,CLEVELAND AMERICAN LAND LLC,CLEVELAND AMERICAN LAND LLC,853515557,RICHFIELD,OH,44286,,2022,2023,2022 2023,2,1000000,"Cleveland American Land, LLC",Spec Development (OSIP),Other,1.00,1000000,0,0,2021-Jun
EIN:833203630,FOUNTAIN PLACE LLC,FOUNTAIN PLACE LLC,833203630,CINCINNATI,OH,45202,,2022,2023,2022 2023,2,1000000,"Fountain Place, LLC*",Spec Development (OSIP),,1.00,2000000,0,0,2021-Nov
EIN:832167544,MENTOR INDUSTRIAL DEVELOPMENT,MENTOR INDUSTRIAL DEVELOPMENT | MENTOR INDUSTRIAL DEVELOPMENT LLC,832167544,MENTOR,OH,44061,,2022,2023,2022 2023,2,1000000,Mentor Industrial Development LLC,Spec Development (OSIP),Other,1.00,1000000,0,0,2021-Feb
EIN:871064326,AQUABOUNTY FARMS OHIO LLC,AQUABOUNTY FARMS OHIO LLC,871064326,MAYNARD,MA,01754,,2023,2023,2023,1,1000000,AquaBounty Farms Ohio LLC,Economic Development Grant,Food and Agribusiness,1.00,1000000,0,112,2021-Aug
EIN:951801944,BEHR PROCESS CORPORATION,BEHR PROCESS CORPORATION,951801944,SANTA ANA,CA,92705,,2023,2023,2023,1,1000000,Behr Process Corporation,Economic Development Grant,Energy and Chemicals,1.00,1000000,0,90,2022-Dec
EIN:310804159,BULLEN ULTRASONICS INC,BULLEN ULTRASONICS INC,310804159,EATON,OH,45320,,2023,2023,2023,1,1000000,"Bullen Ultrasonics, Inc.",Research & Development Grant,Advanced Manufacturing,1.00,1000000,120,55,2022-Dec
EIN:832880614,CC SUPERIOR ACQUISITION LLC,CC SUPERIOR ACQUISITION LLC,832880614,BEACHWOOD,OH,44122,,2023,2023,2023,1,1000000,,,,,,,,
EIN:882083052,ECP OAKRIDGE LAU PARKWAY HOLDINGS LLC,ECP OAKRIDGE LAU PARKWAY HOLDINGS LLC,882083052,COLUMBUS,OH,43215,,2023,2024,2023 2024,2,1000000,"ECP OAKRIDGE LAU PARKWAY HOLDINGS, LLC",Spec Development (OSIP),TBD,1.00,1000000,,,2023-Feb
EIN:843555353,FORGE BIOLOGICS INC,FORGE BIOLOGICS INC,843555353,GROVE CITY,OH,43123,,2023,2023,2023,1,1000000,"Forge Biologics, Inc.",Workforce Grant,Healthcare,1.00,1500000,26,150,2022-Oct
EIN:410274440,GENERAL MILLS INC,GENERAL MILLS INC,410274440,MINNEAPOLIS,MN,55426,,2023,2023,2023,1,1000000,"General Mills Operations, LLC",Economic Development Grant,Food and Agribusiness,0.67,2200000,1004,75,2020-Jan 2021-Aug 2022-Dec 2024-Dec
EIN:850851086,KETTERING FOUNDERS LLC,KETTERING FOUNDERS LLC,850851086,RICHFIELD,OH,44286,,2023,2023,2023,1,1000000,Kettering Founders LLC,Spec Development (OSIP),Other,1.00,1000000,0,0,2021-Jun
EIN:800356966,LG CHEM AMERICA INC,LG CHEM AMERICA INC,800356966,ATLANTA,GA,30305,,2023,2023,2023,1,1000000,"LG Chem America, Inc.",Economic Development Grant,Automotive,1.00,1000000,0,72,2022-Oct
EIN:852401464,MILLS BARNETT SIRRIS HOLDINGS II LLC,MILLS BARNETT SIRRIS HOLDINGS II LLC,852401464,BEAVERCREEK,OH,45431,,2023,2024,2023 2024,2,1000000,"Mills Barnett Sirris Holdings II, LLC",Spec Development (OSIP),TBD,1.00,1000000,,,2023-Feb
EIN:251151457,MORGAN TRUCK BODY LLC,MORGAN TRUCK BODY LLC,251151457,NEW YORK,NY,10087,,2023,2023,2023,1,1000000,"Morgan Truck Body, LLC",Revitalization Grant; Workforce Grant,Automotive,1.00,1000000,0,278,2020-Jun
EIN:871507299,PEAK PARK HOLDCO LLC,PEAK PARK HOLDCO LLC,871507299,COLUMBUS,OH,43221,,2023,2023,2023,1,1000000,"Peak Park Holdco, LLC",Spec Development (OSIP),,1.00,1000000,0,0,2021-Oct
EIN:872678863,UNION ODC BREP I LLC,UNION ODC BREP I LLC,872678863,MINNETONKA,MN,55343,,2023,2023,2023,1,1000000,,,,,,,,
EIN:264753241,CUYAHOGA COUNTY LAND REUTILIZATION CORP,CUYAHOGA COUNTY LAND REUTILIZATION CORP,264753241,AKRON,OH,44321,,2024,2024,2024,1,1000000,Cuyahoga County Land Reutilization Corporation,Spec Development (OSIP),TBD,1.00,1500000,,,2023-Apr
EIN:863988020,DROF BP I LLC,DROF BP I LLC,863988020,CLEVELAND,OH,44128,,2024,2024,2024,1,1000000,,,,,,,,
EIN:853165520,RESILIENCE US INC,RESILIENCE US INC,853165520,SAN DIEGO,CA,92121,,2024,2024,2024,1,1000000,"Resilience US, Inc.",Economic Development Grant,Healthcare,1.00,7000000,916,640,2024-Apr 2025-Jan
EIN:311054769,FAXON MACHINING INC,FAXON MACHINING INC,311054769,CINCINNATI,OH,45240,,2019,2021,2019 2020 2021,3,992400,"Faxon Machining, Inc.",Economic Development Grant; Workforce Grant,Advanced Manufacturing,1.00,380000,90,170,2019-Apr 2020-Jan
EIN:471885117,TERREX HARRIS AVE LLC,TERREX HARRIS AVE LLC | Terrex Harris Ave LLC,471885117,CINCINNATI,OH,45209,,2018,2019,2018 2019,2,990000,"Terrex Harris Ave, LLC *",Revitalization Grant,Other,1.00,990000,0,0,2017-Aug
EIN:550805988,AXOGEN CORPORATION,AXOGEN CORPORATION,550805988,ALACHUA,FL,32615,,2022,2022,2022,1,950000,AxoGen Corporation,Economic Development Grant,Healthcare,1.00,950000,28,200,2019-Feb
EIN:611697358,HANON SYSTEMS USA LLC,HANON SYSTEMS USA LLC | Hanon Systems USA LLC,611697358,VAN BUREN TOWNSHIP,MI,48111,,2018,2022,2018 2020 2021 2022,4,949495,"Hanon Systems USA, LLC",Economic Development Grant,Automotive,1.00,810000,139,381,2016-Dec 2018-Jun
EIN:862016546,GATED PROPERTIES GLOBAL I LLC,GATED PROPERTIES GLOBAL I LLC,862016546,LONG BEACH,CA,90803,,2023,2023,2023,1,925000,"GATED Properties Global I, LLC",Spec Development (OSIP),TBD,1.00,925000,,,2022-Sep
EIN:822976846,NA Busche LLC,NA Busche LLC,822976846,FT Wayne,IN,46825,,2018,2018,2018,1,900000,,,,,,,,
EIN:980390818,ST BERNARD SOAP COMPANY,ST BERNARD SOAP COMPANY,980390818,CINCINNATI,OH,45217,,2019,2019,2019,1,900000,St. Bernard Soap Company,Economic Development Grant,Shale Energy and Petrochemicals,1.00,900000,240,112,2018-May
