recipient_id,name,ein,city,state,irc_section,total_cash,n_rows,years,recipient_class_auto,edgar_cik,edgar_name,edgar_name_match,edgar_state_inc,edgar_hq_state,f5500_participants_2015,f5500_participants_2019,f5500_participants_2023,f5500_sponsor,f5500_sponsor_state,metrics_company,metrics_programs,metrics_jobs_retained_max,metrics_industry,metrics_commit_total,recipient_class,parent,parent_hq_state,hq_source,emp_bucket,emp_source,emp_asof,confidence,founded_in_ohio,notes
EIN:310925242,Honda of America Mfg Inc,310925242,Anna,OH,,5000000,2,2015 2016,business,,,,,,,,,,,Honda of America Mfg Inc.,Economic Development Grant,2520,Automotive,6800000,business,"Honda Motor Co., Ltd.",Japan,https://en.wikipedia.org/wiki/Honda,5000+,https://en.wikipedia.org/wiki/Honda,2016,C,no,"Honda of America Mfg., Inc. (Marysville, Anna and East Liberty plants) was the U.S. manufacturing subsidiary of Tokyo-based Honda Motor Co., which employed roughly 200,000 people worldwide in 2015-2016 (194,173 in 2025); JobsOhio shows 2,520 retained jobs on the Anna engine plant project. In 2020 the entity was folded into Honda Development & Manufacturing of America, LLC. Graded C: Wikipedia is the only source."
EIN:341823010,JEFFERIS REAL ESTATE LLC,341823010,BARNESVILLE,OH,,5000000,2,2019 2020,site_development,,,,,,,,,,,"Jefferis Real Estate, LLC *",Revitalization Grant,0,Other,5000000,site_development,"Jefferis Real Estate, LLC (T.J. and John Jefferis Sr.)",OH,https://www.daily-jeff.com/story/news/2018/05/09/barnesville-firm-honored-by-development/12214242007/,<100,https://www.daily-jeff.com/story/news/2018/05/09/barnesville-firm-honored-by-development/12214242007/,2018,C,yes,"Family real-estate developer founded in Barnesville in 2001 by brothers T.J. and John Jefferis Sr.; by 2018 it had built nine leased industrial buildings in Barnesville-area industrial parks, mostly for oil and gas tenants employing over 400 people, and JobsOhio's June 2018 report shows a $5M Revitalization Grant against $6.4M of investment and zero direct jobs. No headcount is published; a two-owner developer of this kind is very likely under 100 employees, and the 400 jobs belong to tenants, not to Jefferis."
EIN:344269370,MIDMARK CORPORATION,344269370,VERSAILLES,OH,,5000000,2,2019 2020,business,,,,,,1246,1678,2467,MIDMARK CORPORATION,OH,Midmark Corporation,Economic Development Grant; Research & Development Grant,1082,Healthcare,5150000,business,Midmark Corporation,OH,https://www.jobsohio.com/newsroom/news-press/midmark-expands-its-healthcare-manufacturing-footprint-in-ohio,500-4999,https://www.jobsohio.com/newsroom/news-press/midmark-expands-its-healthcare-manufacturing-footprint-in-ohio,2020,B,yes,"Private, family-controlled medical and dental equipment maker founded in Versailles in 1915 with corporate offices in Miamisburg (Dayton area); the JobsOhio release on the Versailles expansion cites nearly 2,000 employees worldwide, 1,002 retained and 99 new jobs, and its Form 5500 shows 1,678 participants in 2019."
EIN:311609283,ANDELYN BIOSCIENCES INC,311609283,COLUMBUS,OH,,5000000,1,2022,business,,,,,,,,,,,"Andelyn Biosciences, Inc.",Growth Fund Loan; Research & Development Grant,170,Healthcare,8500000,business,Nationwide Children's Hospital,OH,https://www.jobsohio.com/newsroom/news-press/andelyn-biosciences-establishes-commercial-scale-gene-therapy-manufacturing-facility-in-ohio,5000+,https://en.wikipedia.org/wiki/Nationwide_Children%27s_Hospital,2022,B,yes,"Andelyn is a for-profit gene-therapy contract manufacturer spun out of Nationwide Children's clinical manufacturing group in 2020 and wholly owned by the hospital, which has about 11,900 employees; Andelyn itself committed 170 jobs and JobsOhio gave a $5M R&D Center Grant plus a Growth Fund loan for its 185,000 sq ft Columbus plant. On its own Andelyn would be 100-499; the bucket follows the ultimate parent rule."
EIN:384050738,ENSEMBLE HP,384050738,CINCINNATI,OH,,4919985,3,2019 2020 2021,business,,,,,,,,,,,"Ensemble HP, LLC",Economic Development Grant,480,Healthcare,4250000,business,Ensemble Health Partners (majority owned by Golden Gate Capital from August 2019; founded by Bon Secours Mercy Health),OH,https://www.sec.gov/Archives/edgar/data/1865597/000119312521286798/d132904ds1.htm,5000+,https://www.sec.gov/Archives/edgar/data/1865597/000119312521286798/d132904ds1.htm,2021,A,yes,"Cincinnati (Blue Ash) hospital revenue-cycle firm founded 2014 by Mercy Health; Golden Gate Capital took a majority stake on August 1, 2019 and the September 2021 S-1 reports 6,492 full-time employees as of June 30, 2021 with principal offices at 11511 Reed Hartman Highway, Cincinnati. At the first grant year it was smaller (3,600 employees in May 2019 per the Golden Gate deal coverage), so the bucket reflects the later grant years; the IPO was pulled and Warburg Pincus and Berkshire Partners bought in during 2022."
EIN:341421920,Ohio-West Virginia Excavating Co,341421920,Shadyside,OH,,4739868,4,2015 2016 2017 2018,business,,,,,,,,,,,Ohio-West Virginia Excavating Co.,Revitalization Grant; Revitalization Grant Phase II,,Shale Energy and Petrochemicals,3277275,site_development,Ohio-West Virginia Excavating Co. (Dennis Hendershot and Roger Lewis),OH,https://wtov9.com/news/local/work-underway-at-future-sight-of-cracker-plant,100-499,https://www.timesleaderonline.com/news/local-news/2022/02/shadyside-approves-ohio-business-for-water-project/,2015,D,unknown,"Shadyside excavating contractor run by Dennis Hendershot and Roger Lewis that owned the largest tract of the 500-acre Dilles Bottom site beside FirstEnergy's Burger plant, which JobsOhio's 2015 Revitalization Grants ($3M plus $277,275) helped prepare for PTT Global Chemical's proposed ethane cracker; the cracker was never built. No source gives a headcount; it bids roughly $1M municipal jobs, so 100-499 is a guess between a small local contractor and a mid-size one, and the grant really paid for site work, hence site_development."
EIN:330054861,HONDA DEVELOPMENT & MANUFACTURING OF AMERICA LLC,330054861,RAYMOND,OH,,4700000,2,2019 2021,business,,,,,,,,,,,"Honda Development & Manufacturing of America, LLC",Economic Development Grant; Research & Development Grant,8023,Automotive,232000000,business,"Honda Motor Co., Ltd.",Japan,https://en.wikipedia.org/wiki/Honda,5000+,https://en.wikipedia.org/wiki/Honda,2021,C,no,"Honda Development & Manufacturing of America, LLC (Raymond/Marysville) is the 2020 merger of Honda's North American manufacturing and R&D subsidiaries, wholly owned by Tokyo-based Honda Motor Co. with roughly 200,000 employees worldwide; JobsOhio shows 8,023 retained jobs and $232M of total commitments, most of it the 2022 EV and battery package. The EIN predates the LLC (it was Honda R&D Americas' EIN), which is why grants appear under it in 2019. Graded C: Wikipedia is the only source."
EIN:270187277,FCA US LLC,270187277,TOLEDO,OH,,4540017,4,2018 2019 2020 2021,business,,,,,,,,,,,FCA US LLC,Economic Development Grant; Workforce Grant,5164,Automotive,4553500,business,Fiat Chrysler Automobiles N.V. (Stellantis N.V. from Jan 2021),United Kingdom,https://www.sec.gov/Archives/edgar/data/1605484/000160548420000011/fca20191231annualreportand.htm,5000+,https://www.sec.gov/Archives/edgar/data/1605484/000160548420000011/fca20191231annualreportand.htm,2019,A,no,"FCA N.V. 20-F for 2019 reports 191,752 employees, incorporated in the Netherlands with principal executive offices in London. FCA US LLC (Toledo Jeep plants) became a Stellantis N.V. (Netherlands) subsidiary on Jan 16, 2021, which covers the FY2021 grant."
EIN:311752368,PORT OF GREATER CINCINNATI DEVELOPMENT AUTHORITY,311752368,CINCINNATI,OH,,4499294,6,2017 2018 2019 2021 2023 2024,government,,,,,,,,,,,Port of Greater Cincinnati Development Authority,Revitalization Grant; Revitalization Grant Phase II; Spec Development (OSIP),0,Other,5265238,government,Port of Greater Cincinnati Development Authority,OH,https://www.cincinnatiport.org/about/,<100,https://www.cincinnatiport.org/wp-content/uploads/Port_of_Greater_Cincinnati_Dev_Authority_2024-Hamilton_FINAL-1.pdf,2024,C,yes,Public port authority created by the City of Cincinnati and Hamilton County; grants were Revitalization and OSIP spec-development money passed through to sites. Staff is a few dozen per its website and audited financial report; no exact headcount was published.
EIN:813308222,JSW STEEL USA OHIO INC,813308222,MINGO JUNCTION,OH,,4437946,3,2020 2021 2022,business,,,,,,,333,345,"JSW STEEL USA OHIO, INC.",OH,"JSW Steel USA Ohio, Inc.",Revitalization Grant,400,Advanced Manufacturing,6000000,business,JSW Steel Ltd,India,https://www.jobsohio.com/newsroom/news-press/jsw-steel-usa-plans-to-invest-at-least-119-4-million-to-bring-new-jobs-and-technology-to-jefferson-county-plant,5000+,https://en.wikipedia.org/wiki/JSW_Steel,2021,B,no,"JSW Steel USA Ohio is the former Acero Junction mill in Mingo Junction, bought in 2018 by JSW Steel Ltd of Mumbai (JSW Group), which reported well over 10,000 employees through the grant years. Form 5500 shows 333 to 345 participants at the Ohio entity alone; JobsOhio counted 400 retained jobs."
EIN:341797943,NORTH STAR BLUESCOPE STEEL LLC,341797943,DELTA,OH,,4000000,1,2020,business,,,,,,432,477,656,NORTH STAR BLUESCOPE STEEL LLC,OH,North Star Bluescope Steel LLC,Economic Development Grant,577,Other,4450000,business,BlueScope Steel Ltd,Australia,https://en.wikipedia.org/wiki/BlueScope,5000+,https://en.wikipedia.org/wiki/BlueScope,2020,C,no,"North Star BlueScope Steel in Delta became wholly owned by Melbourne-based BlueScope Steel after it bought Cargill's 50 percent in 2015; BlueScope reported roughly 14,000 employees in FY2020 and 16,500 in 2024. Form 5500 shows 477 to 656 participants at the Delta mill alone."
EIN:205699765,SILFEX INC,205699765,EATON,OH,,3882369,3,2018 2019 2020,business,,,,,,301,636,,SILFEX INC.,OH,"Silfex, Inc.",Economic Development Grant; Workforce Grant,366,Advanced Manufacturing,3700000,business,Lam Research Corporation,CA,https://www.sec.gov/Archives/edgar/data/707549/000070754919000124/lrcx10k2019document.htm,5000+,https://www.sec.gov/Archives/edgar/data/707549/000070754919000124/lrcx10k2019document.htm,2019,A,no,"Silfex is a wholly owned subsidiary of Lam Research (Fremont, CA), whose FY2019 10-K reports approximately 10,700 regular employees. Silfex has operated in Eaton since 1971 and expanded into Springfield, but the parent is Californian."
EIN:020599025,NOVAGARD SOLUTIONS INC,020599025,CLEVELAND,OH,,3876963,3,2022 2023 2024,business,,,,,,,,,,,"Novagard Solutions, Inc.",Research & Development Grant,113,Energy and Chemicals,4000000,business,"Novagard Solutions, Inc.",OH,https://novagard.com/about/,100-499,https://www.jobsohio.com/annual-report-2021/economy-results/innovation,2022,B,unknown,"Privately held, woman-owned silicone maker with a single 200,000 sq ft Cleveland site; JobsOhio counted 113 retained jobs and 50 new jobs tied to the R&D Center Grant, and the company cites 45 percent workforce growth from 2018 to 2022. No exact total headcount was published, but one site with roughly 113 to 170 jobs puts it in 100-499."
EIN:316400080,ZANESVILLE MUSKINGUM COUNTY PORT AUTHORITY,316400080,ZANESVILLE,OH,,3865976,3,2017 2021 2022,government,,,,,,,,,,,Zanesville Muskingum County Port Authority,Spec Development (OSIP),0,Other,3090000,government,Zanesville-Muskingum County Port Authority,OH,https://zmcport.com/,<100,https://www.chmura.com/blog/how-zanesville-muskingum-county-used-jobseq-to-win-3.1-million-state-grant,2021,C,yes,County economic development port authority that received a $3.09 million JobsOhio spec-development (OSIP) grant to buy and prepare the National Road Business Park site. It is a small public agency with a handful of staff; no headcount is published.
EIN:222784107,LIBBEY GLASS,222784107,TOLEDO,OH,,3750000,2,2022 2023,business,0001377500,LIBBEY GLASS INC.,same name,DE,OH,,,2349,LIBBEY GLASS LLC,OH,Libbey Glass LLC,Economic Development Grant,986,Advanced Manufacturing,5000000,business,Libbey Glass LLC (formerly Libbey Inc.),OH,https://www.sec.gov/Archives/edgar/data/902274/000143774920003729/lby20191231_10k.htm,5000+,https://www.sec.gov/Archives/edgar/data/902274/000143774920003729/lby20191231_10k.htm,2019,B,no,"Libbey's last 10-K (2019) reports 5,872 employees, about 70 percent outside the US; the company went through Chapter 11 in 2020 and emerged privately held by its former lenders as Libbey Glass LLC, still headquartered in Toledo. Founded in 1818 in Massachusetts and moved to Toledo in 1888; Form 5500 shows 2,349 US participants in 2023, so post-bankruptcy worldwide headcount near 5,000 is an estimate."
EIN:340659953,GOJO INDUSTRIES INC,340659953,WOOSTER,OH,,3500000,2,2021 2022,business,,,,,,1574,2086,2373,"GOJO INDUSTRIES, INC.",OH,"GOJO Industries, Inc.",Economic Development Grant; Growth Fund Loan,358,Healthcare,17000000,business,"GOJO Industries, Inc.",OH,https://en.wikipedia.org/wiki/GOJO_Industries,500-4999,https://en.wikipedia.org/wiki/GOJO_Industries,2021,C,yes,"Family-owned Purell maker founded in Akron in 1946 and headquartered there; Wooster is a plant. Roughly 2,500 employees, consistent with Form 5500 participant counts of 2,086 (2019) and 2,373 (2023); Clorox agreed to buy GOJO in January 2026, after the grant years. Graded C: Wikipedia is the only source."
EIN:822631781,PRATT PAPER (OH) LLC,822631781,WAPAKONETA,OH,,3350000,2,2018 2020,business,,,,,,,,,,,"Pratt Paper (OH), LLC",Economic Development Grant; Workforce Grant,0,Advanced Manufacturing,4250000,business,"Pratt Industries, Inc. (Anthony Pratt / Visy group)",GA,https://www.prattindustries.com/,5000+,https://en.wikipedia.org/wiki/Visy_Industries,2020,C,no,"Pratt Paper (OH) LLC is the Wapakoneta recycled-paper mill of Pratt Industries, the Conyers, Georgia US arm of Anthony Pratt's privately held Visy group of Melbourne, Australia; the combined group reported about 11,000 employees in 2020. Pratt Industries alone does not publish a headcount, but with six mills and dozens of plants it is well above 5,000."
EIN:311299990,PAYCOR INC,311299990,CINCINNATI,OH,,3346355,1,2020,business,0001138779,"PAYCOR, INC",same name,DE,OH,936,2069,2935,"PAYCOR, INC.",OH,"Paycor, Inc.",Economic Development Grant,731,Financial Services,4000000,business,"Paycor, Inc. (Paycor HCM, Inc.)",OH,https://www.sec.gov/Archives/edgar/data/1839439/000183943921000011/pycr-20210630.htm,500-4999,https://www.sec.gov/Archives/edgar/data/1839439/000183943921000011/pycr-20210630.htm,2021,A,unknown,"Paycor's first 10-K (FY ended June 30, 2021) reports 2,067 associates and Cincinnati headquarters; Form 5500 shows 2,069 participants in 2019. During the FY2020 grant Paycor was majority owned by private equity firm Apax Partners (acquired Nov 2018), and it went public in July 2021."
EIN:822644964,BREEZE AVIATION GROUP,822644964,COTTONWOOD HEIGHTS,UT,,3318587,3,2022 2023 2024,business,,,,,,,,1025,"BREEZE AVIATION GROUP, INC",UT,,,,,,business,"Breeze Aviation Group, Inc.",UT,https://en.wikipedia.org/wiki/Breeze_Airways,500-4999,https://en.wikipedia.org/wiki/Breeze_Airways,2023,C,no,"Breeze Airways, founded by David Neeleman in 2018 and based in Cottonwood Heights, Utah, began flying in May 2021; Form 5500 shows 1,025 plan participants in 2023 and the airline reports about 2,262 employees in 2026. The grants are JobsOhio Air Service Restoration payments for routes at Akron-Canton, not a plant or office project. Graded C: Wikipedia is the only source."
EIN:871928352,AMERICAN NITRILE OPERATIONS LLC,871928352,GROVE CITY,OH,,3303561,3,2022 2023 2024,business,,,,,,,,33,"AMERICAN NITRILE OPERATIONS, LLC",OH,"American Nitrile Operations, LLC",Economic Development Grant,0,Advanced,3000000,business,American Nitrile LLC,OH,https://www.americannitrile.com/about/,100-499,https://abc6onyourside.com/news/local/american-nitrile-plant-ppe-factory-produce-medical-gloves-bring-hundreds-of-jobs-to-grove-city-central-ohio-founder-jacob-block-3-9-2022,2023,C,yes,"Privately held glove startup founded in Grove City in 2021 by Jacob Block, financed with $105 million from Orion Infrastructure Capital, and the first pre-revenue company to get a JobsOhio grant ($3.5 million committed). It planned 400 jobs, but Form 5500 shows only 33 plan participants in 2023, so actual headcount in the grant years may have been under 100."
EIN:951572209,NESTLE USA INC,951572209,SOLON,OH,,3200000,5,2016 2018 2020 2021,business,,,,,,52831,44615,50603,"NESTLE USA, INC. SAVINGS PLAN ADMINISTRATION",OH,"Nestle USA, Inc.",Economic Development Grant; Workforce Grant,1251,Food and Agribusiness,1200000,business,Nestlé S.A.,Switzerland,https://en.wikipedia.org/wiki/Nestl%C3%A9,5000+,https://en.wikipedia.org/wiki/Nestl%C3%A9,2019,C,no,"Nestle USA (Solon R&D and headquarters functions) is a subsidiary of Nestlé S.A. of Vevey, Switzerland, which reported 291,000 employees in 2019 and 276,000 in 2021. Form 5500 shows over 44,000 US plan participants. Graded C: Wikipedia is the only source."
